Area,Year,Domain Code,Domain,Area Code (M49),Element Code,Element,Item Code (CPC),Item,Year Code,Value,Yield_Loss_Percent,Avg_Deaths,Avg_Damage_USD,Total_Events
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2002,598.9,3.3564628045828737,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2002,1264.7,-13.589006646308599,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2002,10852.6,-2.45260931953781,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2002,10127.9,41.73206149031159,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2002,48056,-5.884271153278363,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2002,1173.5,21.88124084675809,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2002,10038.5,3.631633515091,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2002,9374.3,0.49464488530820167,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2002,10010.3,-3.9296912311302146,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2002,1913,-2.5077697995927526,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2002,10376.4,2.032723736510674,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2002,16758.3,-4.0901129206574,14,NA,1
Pakistan,2002,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2002,2262.1,2.7221123247613392,14,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2003,2566.1,7.1263119797321774,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2003,3012.1,54.59533607681756,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2003,7428.3,21.203538696537684,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2003,4811.4,1.3228327078077895,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2003,924.8,-2.482269503546097,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2003,542.7,-1.4392523364486067,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2003,15745.9,-1.074557884263566,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2003,16030.9,2.2285515634624864,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2003,18023.7,0.667408844407205,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2003,635.5,-9.777163586111595,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2003,18042.7,0.8152383046561447,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2003,1682.4,-0.6099748833871573,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2003,701.1,-80.83569770441063,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2003,1727.8,1.3981624151115677,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2003,5441,2.245777937477542,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2003,5317,-3.2667806090739555,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2003,5706.9,28.900156978047995,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2003,15629.3,1.7327993259938785,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2003,10156,5.2956480384934554,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2003,3841,-19.185775902193818,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2003,395,-3.1331592689295036,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2003,3973.5,2.610294117647059,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2003,8198.1,-0.7905284123042142,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2003,1120.1,-7.299549765303172,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01449.02,Hempseed,2003,678,0.16197908997202512,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2003,1084.5,-0.9682524904571355,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2003,695.7,1.7789072426937609,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2003,10057.1,-7.96556129295445,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2003,595.9,-1.8980848153214813,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2003,1059.5,2.5298988040478383,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2003,498.8,-1.58859470468432,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2003,2003.4,-8.597137901127502,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2003,10064.7,3.9600370239606093,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2003,507.5,6.313457633376415,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2003,7715,-0.601129236265962,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2003,13215,0.9993707110964583,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2003,7355.8,1.7497462200138911,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2003,4941.5,3.0241777219562045,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2003,6847,-16.51493235769591,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2003,788.3,-0.15245839156396032,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2003,776.9,0.20552344251766508,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2003,815,4.600257520777239,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2003,4745.3,-1.5797923579150206,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2003,14549.6,0.10984786071291262,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2003,4427.1,1.9533585808251903,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2003,5169.1,37.767423941440626,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2003,12729.9,0.49323848979911167,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2003,593.4,-0.849762066621346,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2003,7229.2,-1.099208458031486,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2003,772.2,-2.9051172707889217,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2003,1444.4,-0,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2003,8892.2,-1.058062756418274,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2003,16802.8,-2.153374755298328,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2003,9771.4,1.5406628175286885,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2003,837.5,-1.8113299294918523,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2003,2955.1,2.1230789613142527,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01446,Safflower seed,2003,770.5,-0,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2003,1715.2,8.037102568226898,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2003,413.2,-88.41769265845872,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2003,606.6,-1.2856904324595166,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2003,1181.8,6.554914208903304,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2003,10824.1,0.26260988150305,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2003,30611.2,-202.24627020408974,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2003,47340.7,1.4884717829199328,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2003,1193.2,-1.6787388155091645,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2003,10754.5,-7.13253972207003,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2003,9947,-6.109256157793124,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2003,9894,1.161803342557159,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2003,1892.7,1.0611604809200184,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2003,10367,0.090590185420759,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,01221,Watermelons,2003,16331.5,2.5467977062112466,230,NA,1
Pakistan,2003,QCL,Crops and livestock products,586,5412,Yield,0111,Wheat,2003,2387.8,-5.556783519738309,230,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01371,"Almonds, in shell",2004,2364,7.875764779236971,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01341,Apples,2004,3142.1,-4.315925766076824,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01343,Apricots,2004,7414.1,0.19116083087651034,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01312,Bananas,2004,5511,-14.540466392318251,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0115,Barley,2004,960.6,-3.8711072664359936,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01701,"Beans, dry",2004,564.3,-3.980099502487545,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01212,Cabbages,2004,15711.3,0.21973974177405142,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01229,Cantaloupes and other melons,2004,15007,6.387040028944099,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01251,Carrots and turnips,2004,18180.1,-0.8677463561865644,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01447,Castor oil seeds,2004,613.6,3.44610542879622,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01213,Cauliflowers and broccoli,2004,18070.3,-0.15297045342436855,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01344.02,Cherries,2004,1719.5,-2.205183071802182,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01703,"Chick peas, dry",2004,622.1,11.268007416916275,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2004,1856.9,-7.4719296214839765,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01460,"Coconuts, in shell",2004,5422.2,0.3455247197206429,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01232,Cucumbers and gherkins,2004,5663.6,-6.51871356027836,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01314,Dates,2004,7615.6,-33.44547828067779,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01599.10,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2004,15819.8,-1.218864568470757,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01233,Eggplants (aubergines),2004,10189.9,-0.333792831823549,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01315,Figs,2004,5364.4,-39.66154647227283,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01657,"Ginger, raw",2004,422.7,-7.012658227848098,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01330,Grapes,2004,3776.8,4.950295709072602,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01252,Green garlic,2004,8246.9,-0.5952598772886312,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0142,"Groundnuts, excluding shelled",2004,722.5,35.496830640121416,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01449.02,Hempseed,2004,656.3,3.2005899705014813,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01922.01,"Jute, raw or retted",2004,1074.3,0.9405255878284965,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01922.02,"Kenaf, and other textile bast fibres, raw or retted",2004,611.1,12.160413971539459,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01322,Lemons and limes,2004,10500,-4.403853993695992,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01704,"Lentils, dry",2004,602.7,-1.1411310622587798,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01214,Lettuce and chicory,2004,1102,-4.011326097215668,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01441,Linseed,2004,500.8,-0.40096230954290296,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0112,Maize (corn),2004,2848.8,-42.19826295297994,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01316,"Mangoes, guavas and mangosteens",2004,10241.4,-1.7556410027124394,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0118,Millet,2004,563.1,-10.955665024630546,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01239.01,Okra,2004,7594.5,1.561892417368762,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2004,13302.2,-0.6598562239878981,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01241.90,"Other beans, green",2004,7251.1,1.4233665950678351,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2004,5489.5,-11.089750075887888,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01359.90,"Other fruits, n.e.c.",2004,6106.9,10.809113480356364,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01379.90,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2004,797.6,-1.1797539007991968,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2004,775.2,0.21881838074397372,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01709.90,Other pulses n.e.c.,2004,826.1,-1.3619631901840519,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2004,2312.9,51.25914062335364,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2004,14681.8,-0.9086160444273307,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01317,Papayas,2004,5119.7,-15.644552867565661,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01345,Peaches and nectarines,2004,4620.3,10.616935249850073,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01342.01,Pears,2004,13175.1,-3.4972780618858024,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01705,"Peas, dry",2004,590.3,0.5224132119986556,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01242,"Peas, green",2004,7293.6,-0.8908316272893341,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01707,"Pigeon peas, dry",2004,798.1,-3.354053354053351,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01375,"Pistachios, in shell",2004,4698.6,-225.29770146773748,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01346,Plums and sloes,2004,8273,6.9634061312161295,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01510,Potatoes,2004,17667.3,-5.14497583736044,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01235,"Pumpkins, squash and gourds",2004,9629.4,1.4532206234521154,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01443,Rape or colza seed,2004,851,-1.6119402985074627,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0113,Rice,2004,2991.4,-1.228384826232621,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01446,Safflower seed,2004,700,9.149902660609992,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01921.01,"Seed cotton, unginned",2004,2280.1,-32.93493470149253,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01444,Sesame seed,2004,448.2,-8.470474346563407,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0114,Sorghum,2004,606.2,0.06594131223210967,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,0141,Soya beans,2004,1245,-5.347774581147406,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01215,Spinach,2004,11237.7,-3.8211029092488094,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01801,Sugar beet,2004,34444.3,-12.521887413757064,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01802,Sugar cane,2004,50088.4,-5.804096686360794,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01445,Sunflower seed,2004,1402.3,-17.52430439155212,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01530,Sweet potatoes,2004,11347.3,-5.512111209261232,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01324,"Tangerines, mandarins, clementines",2004,10552,-6.082235850005026,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01234,Tomatoes,2004,10595.4,-7.089144936325041,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01970,Unmanufactured tobacco,2004,1890.4,0.12151952237544009,5,NA,1
Pakistan,2004,QCL,Crops and livestock products,586,5412,Yield,01376,"Walnuts, in shell",2004,9976.8,3.7638661136297937,5,NA,1
